Departement,Code_INSEE,pregion,code_DFCI,Jour,Heure,Surface_parcourue_m2,pTempMax_Deg,pTempMin_Deg,pWind_kmh,pWet_percent,pVisibility_km,pCloudCoverage_percent,pDayduration_hour,FFMC,ISI,SB
2B,2B292,languedoc-roussillon,NC62H11,2017-10-10,13:51:00,2000,23,16,10,65,10.0,5.0,11:16:0,84.65744957744687,2.6797528524032375,2000
30,30009,languedoc-roussillon,GD88E2,2017-10-10,13:57:00,60000,23,16,10,65,10.0,5.0,11:16:0,84.65744957744687,2.6797528524032375,60000
34,34142,languedoc-roussillon,GD84A94,2017-10-10,14:06:00,4929,23,16,10,65,10.0,5.0,11:16:0,84.65744957744687,2.6797528524032375,4929
07,07047,languedoc-roussillon,HE26C21,2017-10-10,14:10:00,11000,23,16,10,65,10.0,5.0,11:16:0,84.65744957744687,2.6797528524032375,11000
11,11405,languedoc-roussillon,GD40A33,2017-10-10,14:47:00,79326,23,16,10,65,10.0,5.0,11:16:0,84.65744957744687,2.6797528524032375,79326
66,66011,languedoc-roussillon,GC42C71,2017-10-10,15:11:00,25000,23,16,10,65,10.0,5.0,11:16:0,84.65744957744687,2.6797528524032375,25000
66,66138,languedoc-roussillon,GC44A53,2017-10-10,15:46:00,10000,23,16,10,65,10.0,5.0,11:16:0,84.65744957744687,2.6797528524032375,10000
07,07307,languedoc-roussillon,HE44G42,2017-10-10,16:50:00,5000,23,16,10,65,10.0,5.0,11:16:0,84.65744957744687,2.6797528524032375,5000
2A,2A324,languedoc-roussillon,NB48G8,2017-10-10,17:04:00,50,23,16,10,65,10.0,5.0,11:16:0,84.65744957744687,2.6797528524032375,50
66,66069,languedoc-roussillon,GC24L73,2017-10-12,12:50:00,100000,22,17,13,87,10.0,14.0,11:11:0,81.18232739316126,1.1527241103798787,100000
2A,2A209,languedoc-roussillon,NB48A43,2017-10-12,13:36:00,1200,22,17,13,87,10.0,14.0,11:11:0,81.18232739316126,1.1527241103798787,1200
66,66187,languedoc-roussillon,GC04H84,2017-10-13,11:17:00,2000,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,2000
11,11145,languedoc-roussillon,GD60D24,2017-10-13,12:52:00,1500,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,1500
2B,2B143,languedoc-roussillon,NC80H72,2017-10-13,13:01:00,100,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,100
2B,2B292,languedoc-roussillon,NC62G12,2017-10-13,13:09:00,200,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,200
2B,2B292,languedoc-roussillon,NC62K12,2017-10-13,14:27:00,10000,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,10000
34,34214,languedoc-roussillon,GD62H63,2017-10-13,14:54:00,1110,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,1110
30,30200,languedoc-roussillon,HD28B0,2017-10-13,14:57:00,720000,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,720000
2A,2A211,languedoc-roussillon,NB46G33,2017-10-13,15:07:00,50,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,50
11,11131,languedoc-roussillon,FC86E54,2017-10-13,15:16:00,1500,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,1500
34,34268,languedoc-roussillon,GD84E85,2017-10-13,15:56:00,32730,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,32730
07,07232,languedoc-roussillon,HE26D23,2017-10-13,16:22:00,10000,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,10000
2B,2B275,languedoc-roussillon,NC62G31,2017-10-13,17:04:00,10000,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,10000
2B,2B007,languedoc-roussillon,NC40A92,2017-10-13,17:36:00,15000,21,17,10,70,10.0,18.0,11:8:0,83.71327015228695,2.1471679865726068,15000
2A,2A131,corse,NC40H54,2017-10-16,12:05:00,300000,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,300000
07,07232,corse,HE26G01,2017-10-16,13:12:00,100000,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,100000
2B,2B356,corse,NC82B04,2017-10-16,14:07:00,30000,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,30000
07,07324,corse,HF80G42,2017-10-16,14:25:00,5000,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,5000
66,66058,corse,GC24G11,2017-10-16,14:39:00,2000,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,2000
06,06163,corse,ME00G5,2017-10-16,14:58:00,25000,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,25000
04,04070,corse,LE00E0,2017-10-16,15:29:00,5000,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,5000
2A,2A359,corse,NB68B05,2017-10-16,15:46:00,1000,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,1000
07,07151,corse,HF40K24,2017-10-16,16:54:00,800,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,800
07,07155,corse,HE66A0,2017-10-16,18:43:00,300,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,300
2B,2B290,corse,NC44D74,2017-10-16,19:01:00,7000,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,7000
2A,2A133,corse,NB68B05,2017-10-16,19:10:00,100,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,100
11,11157,corse,GC46B73,2017-10-16,19:29:00,1500,24,11,8,57,10.0,2.0,11:4:0,85.58599431790181,2.9449175323225507,1500
07,07257,corse,HE88B34,2017-10-17,12:53:00,60000,24,12,7,56,10.0,5.0,11:1:0,85.8086506655819,2.9263890784901796,60000
2B,2B110,corse,NC62G23,2017-10-17,14:53:00,1000,24,12,7,56,10.0,5.0,11:1:0,85.8086506655819,2.9263890784901796,1000
2B,2B116,corse,NC60H95,2017-10-17,15:53:00,97000,24,12,7,56,10.0,5.0,11:1:0,85.8086506655819,2.9263890784901796,97000
2B,2B045,corse,NC62G35,2017-10-17,16:27:00,15000,24,12,7,56,10.0,5.0,11:1:0,85.8086506655819,2.9263890784901796,15000
11,11367,corse,FD80C81,2017-10-17,18:21:00,500,24,12,7,56,10.0,5.0,11:1:0,85.8086506655819,2.9263890784901796,500
2A,2A212,corse,NC20A61,2017-10-17,19:52:00,20,24,12,7,56,10.0,5.0,11:1:0,85.8086506655819,2.9263890784901796,20
2B,2B314,corse,NC64E94,2017-10-19,13:45:00,30000,23,11,14,78,10.0,8.0,10:56:0,86.5160310540717,4.762502155173384,30000
2A,2A271,corse,NB28L52,2017-10-19,14:06:00,1000,23,11,14,78,10.0,8.0,10:56:0,86.5160310540717,4.762502155173384,1000
2B,2B185,corse,NC66G15,2017-10-19,14:07:00,100000,23,11,14,78,10.0,8.0,10:56:0,86.5160310540717,4.762502155173384,100000
2A,2A144,corse,NC20K04,2017-10-19,15:26:00,20000,23,11,14,78,10.0,8.0,10:56:0,86.5160310540717,4.762502155173384,20000
2B,2B352,corse,NC44D63,2017-10-20,09:27:00,15177800,23,18,13,86,10.0,6.0,10:53:0,81.66357926603243,1.3709646907940134,15177800
2B,2B182,corse,NC44D95,2017-10-20,12:25:00,10000,23,18,13,86,10.0,6.0,10:53:0,81.66357926603243,1.3709646907940134,10000
04,04186,corse,LD06A2,2017-10-20,14:38:00,1900,23,18,13,86,10.0,6.0,10:53:0,81.66357926603243,1.3709646907940134,1900
13,13056,corse,KD22B2,2017-10-20,18:10:00,50,23,18,13,86,10.0,6.0,10:53:0,81.66357926603243,1.3709646907940134,50
04,04112,corse,KD66K7,2017-10-21,11:14:00,290,23,16,12,66,10.0,7.0,10:51:0,84.49681877921859,2.859468924141993,290
2B,2B013,corse,NC62H33,2017-10-21,12:14:00,110000,23,16,12,66,10.0,7.0,10:51:0,84.49681877921859,2.859468924141993,110000
2B,2B365,corse,NB68G23,2017-10-21,14:33:00,10000,23,16,12,66,10.0,7.0,10:51:0,84.49681877921859,2.859468924141993,10000
2A,2A345,provence-alpes-c-te-d-azur,NB48D8,2017-10-24,00:28:00,2000,23,14,22,58,10.0,10.0,10:38:0,85.69206890548053,6.090058069580529,2000
2B,2B007,provence-alpes-c-te-d-azur,NC42D22,2017-10-24,10:09:00,15000,23,14,22,58,10.0,10.0,10:38:0,85.69206890548053,6.090058069580529,15000
2A,2A006,provence-alpes-c-te-d-azur,NB28E13,2017-10-24,10:55:00,1000,23,14,22,58,10.0,10.0,10:38:0,85.69206890548053,6.090058069580529,1000
13,13056,provence-alpes-c-te-d-azur,KD22B2,2017-10-24,13:20:00,6000,23,14,22,58,10.0,10.0,10:38:0,85.69206890548053,6.090058069580529,6000
13,13038,provence-alpes-c-te-d-azur,HD84F9,2017-10-24,15:30:00,223600,23,14,22,58,10.0,10.0,10:38:0,85.69206890548053,6.090058069580529,223600
2B,2B172,provence-alpes-c-te-d-azur,NC64G73,2017-10-24,18:41:00,200,23,14,22,58,10.0,10.0,10:38:0,85.69206890548053,6.090058069580529,200
2B,2B337,provence-alpes-c-te-d-azur,NC64F13,2017-10-24,19:12:00,40,23,14,22,58,10.0,10.0,10:38:0,85.69206890548053,6.090058069580529,40
07,07096,corse,HE68G22,2017-10-25,12:30:00,20000,23,13,8,46,10.0,9.0,10:40:0,87.33219287999145,4.072349760436661,20000
04,04136,corse,LD28K8,2017-10-25,14:02:00,1500,23,13,8,46,10.0,9.0,10:40:0,87.33219287999145,4.072349760436661,1500
04,04244,corse,KE80G5,2017-10-25,14:05:00,3400,23,13,8,46,10.0,9.0,10:40:0,87.33219287999145,4.072349760436661,3400
66,66140,corse,GC24H25,2017-10-25,14:24:00,1000,23,13,8,46,10.0,9.0,10:40:0,87.33219287999145,4.072349760436661,1000
2A,2A142,corse,NB64D81,2017-10-25,14:38:00,700,23,13,8,46,10.0,9.0,10:40:0,87.33219287999145,4.072349760436661,700
83,83004,corse,LD22G93,2017-10-25,15:28:00,70,23,13,8,46,10.0,9.0,10:40:0,87.33219287999145,4.072349760436661,70
11,11198,corse,GD00G45,2017-10-25,17:08:00,9262,23,13,8,46,10.0,9.0,10:40:0,87.33219287999145,4.072349760436661,9262
66,66214,corse,GC42A41,2017-10-25,18:40:00,500,23,13,8,46,10.0,9.0,10:40:0,87.33219287999145,4.072349760436661,500
2B,2B265,corse,NC64L82,2017-10-25,21:37:00,100000,23,13,8,46,10.0,9.0,10:40:0,87.33219287999145,4.072349760436661,100000
2B,2B059,corse,NC64D45,2017-10-26,12:06:00,40000,22,9,10,56,10.0,13.0,10:37:0,85.42602581340007,3.1537566158065053,40000
66,66030,corse,GC24G41,2017-10-26,14:44:00,500,22,9,10,56,10.0,13.0,10:37:0,85.42602581340007,3.1537566158065053,500
2B,2B124,corse,NB68D71,2017-10-26,15:37:00,5260000,22,9,10,56,10.0,13.0,10:37:0,85.42602581340007,3.1537566158065053,5260000
34,34013,corse,GD84F05,2017-10-26,16:23:00,150,22,9,10,56,10.0,13.0,10:37:0,85.42602581340007,3.1537566158065053,150
2B,2B283,corse,NB66K85,2017-10-26,16:34:00,5000,22,9,10,56,10.0,13.0,10:37:0,85.42602581340007,3.1537566158065053,5000
04,04162,corse,KD68E5,2017-10-26,17:04:00,17000,22,9,10,56,10.0,13.0,10:37:0,85.42602581340007,3.1537566158065053,17000
2B,2B124,corse,NC60F14,2017-10-26,22:39:00,2000,22,9,10,56,10.0,13.0,10:37:0,85.42602581340007,3.1537566158065053,2000
66,66016,languedoc-roussillon,GC60D81,2017-11-06,11:43:00,200000,13,10,49,55,10.0,15.0,10:2:0,85.08691222532626,20.981142367818613,200000
30,30189,languedoc-roussillon,HD46H7,2017-11-06,13:49:00,30000,13,10,49,55,10.0,15.0,10:2:0,85.08691222532626,20.981142367818613,30000
11,11098,languedoc-roussillon,GC28E93,2017-11-06,19:00:00,7921,13,10,49,55,10.0,15.0,10:2:0,85.08691222532626,20.981142367818613,7921
30,30035,languedoc-roussillon,HE60C0,2017-11-08,13:56:00,80000,13,8,28,67,9.875,13.0,9:57:0,101.0529891304348,78.36707129071247,80000
66,66048,languedoc-roussillon,GC60D82,2017-12-03,13:24:00,1000,9,3,27,55,10.0,11.0,9:8:0,84.15865553797403,5.6329518257561295,1000
66,66136,languedoc-roussillon,GC44D01,2017-12-03,14:03:00,100000,9,3,27,55,10.0,11.0,9:8:0,84.15865553797403,5.6329518257561295,100000
34,34256,languedoc-roussillon,HD24L71,2017-12-03,15:11:00,7127,9,3,27,55,10.0,11.0,9:8:0,84.15865553797403,5.6329518257561295,7127
66,66049,languedoc-roussillon,GC20G94,2017-12-03,17:35:00,400,9,3,27,55,10.0,11.0,9:8:0,84.15865553797403,5.6329518257561295,400
34,34341,languedoc-roussillon,HD02B85,2017-12-03,19:23:00,39290,9,3,27,55,10.0,11.0,9:8:0,84.15865553797403,5.6329518257561295,39290
2B,2B293,corse,NC82E32,2018-01-02,05:13:00,13172400,13,5,31,71,9.625,18.0,9:12:0,87.45465493686095,13.254720741951056,13172400
2B,2B123,corse,NB88C92,2018-01-02,15:03:00,50000,13,5,31,71,9.625,18.0,9:12:0,87.45465493686095,13.254720741951056,50000
06,06157,corse,LD86C5,2018-01-02,16:24:00,26050,13,5,31,71,9.625,18.0,9:12:0,87.45465493686095,13.254720741951056,26050
06,06137,corse,LD66C0,2018-01-03,01:58:00,2000,14,12,36,92,8.875,50.0,9:13:0,78.2297233762148,0.8102740794693184,2000
34,34174,corse,HD08H11,2018-01-03,12:31:00,21680,14,12,36,92,8.875,50.0,9:13:0,78.2297233762148,0.8102740794693184,21680
2B,2B088,corse,NC82E22,2018-01-03,19:44:00,5656800,14,12,36,92,8.875,50.0,9:13:0,78.2297233762148,0.8102740794693184,5656800
06,06149,corse,MD06A6,2018-01-03,20:08:00,20530,14,12,36,92,8.875,50.0,9:13:0,78.2297233762148,0.8102740794693184,20530
2B,2B286,corse,NC84F32,2018-01-03,20:18:00,10000,14,12,36,92,8.875,50.0,9:13:0,78.2297233762148,0.8102740794693184,10000
2B,2B088,corse,NC82F23,2018-01-03,20:47:00,100,14,12,36,92,8.875,50.0,9:13:0,78.2297233762148,0.8102740794693184,100
2B,2B318,corse,NC84F01,2018-01-03,21:28:00,880000,14,12,36,92,8.875,50.0,9:13:0,78.2297233762148,0.8102740794693184,880000
2B,2B002,corse,NC80C12,2018-01-03,21:48:00,20000,14,12,36,92,8.875,50.0,9:13:0,78.2297233762148,0.8102740794693184,20000
2B,2B201,corse,NC80D52,2018-01-03,22:25:00,70000,14,12,36,92,8.875,50.0,9:13:0,78.2297233762148,0.8102740794693184,70000
2B,2B055,corse,NC64H55,2018-01-28,12:53:00,100000,15,8,7,79,10.0,5.0,9:53:0,82.30617478400818,1.249702215931466,100000
66,66071,languedoc-roussillon,GC24F64,2018-02-24,16:37:00,2500,8,5,11,56,9.25,73.0,10:56:0,84.01517874349743,2.43109240855672,2500
07,07147,languedoc-roussillon,HE24H31,2018-02-24,20:13:00,40000,8,5,11,56,9.25,73.0,10:56:0,84.01517874349743,2.43109240855672,40000
48,48162,languedoc-roussillon,HE02D1,2018-02-24,20:55:00,80000,8,5,11,56,9.25,73.0,10:56:0,84.01517874349743,2.43109240855672,80000
34,34077,languedoc-roussillon,HD24C65,2018-02-25,12:04:00,14890,11,6,18,60,9.875,22.0,11:0:0,83.77103116277075,3.25966019524999,14890
34,34286,languedoc-roussillon,GD86D03,2018-02-25,14:36:00,79210,11,6,18,60,9.875,22.0,11:0:0,83.77103116277075,3.25966019524999,79210
34,34034,languedoc-roussillon,GD22E13,2018-02-25,15:08:00,1736,11,6,18,60,9.875,22.0,11:0:0,83.77103116277075,3.25966019524999,1736
48,48022,languedoc-roussillon,HE02C4,2018-02-25,15:24:00,31900,11,6,18,60,9.875,22.0,11:0:0,83.77103116277075,3.25966019524999,31900
04,04049,languedoc-roussillon,KE80G3,2018-02-26,11:00:00,140,6,3,27,39,10.0,1.0,11:2:0,86.23164949390346,8.695869733999482,140
30,30269,languedoc-roussillon,HE20C1,2018-02-26,12:22:00,20000,6,3,27,39,10.0,1.0,11:2:0,86.23164949390346,8.695869733999482,20000
34,34268,languedoc-roussillon,GD84E91,2018-02-26,16:38:00,5397,6,3,27,39,10.0,1.0,11:2:0,86.23164949390346,8.695869733999482,5397
34,34172,languedoc-roussillon,HD04L42,2018-02-26,17:05:00,1193,6,3,27,39,10.0,1.0,11:2:0,86.23164949390346,8.695869733999482,1193
34,34200,languedoc-roussillon,GD64H14,2018-02-26,20:05:00,121077,6,3,27,39,10.0,1.0,11:2:0,86.23164949390346,8.695869733999482,121077
11,11024,languedoc-roussillon,GC48G52,2018-02-26,20:06:00,2500,6,3,27,39,10.0,1.0,11:2:0,86.23164949390346,8.695869733999482,2500
2A,2A085,provence-alpes-c-te-d-azur,NB46A94,2018-04-27,10:48:00,1500,21,16,13,78,10.0,3.0,13:58:0,86.5044871385787,4.518842979384868,1500
48,48121,provence-alpes-c-te-d-azur,GE68L1,2018-04-27,12:46:00,8400,21,16,13,78,10.0,3.0,13:58:0,86.5044871385787,4.518842979384868,8400
66,66076,provence-alpes-c-te-d-azur,GC04G53,2018-04-27,12:46:00,10000,21,16,13,78,10.0,3.0,13:58:0,86.5044871385787,4.518842979384868,10000
83,83059,provence-alpes-c-te-d-azur,LD02C12,2018-04-27,14:36:00,110000,21,16,13,78,10.0,3.0,13:58:0,86.5044871385787,4.518842979384868,110000
66,66014,provence-alpes-c-te-d-azur,GC24L45,2018-04-27,17:44:00,10000,21,16,13,78,10.0,3.0,13:58:0,86.5044871385787,4.518842979384868,10000
48,48187,provence-alpes-c-te-d-azur,GE64D3,2018-04-27,19:04:00,500,21,16,13,78,10.0,3.0,13:58:0,86.5044871385787,4.518842979384868,500
07,07226,provence-alpes-c-te-d-azur,HE48F74,2018-04-27,19:27:00,15000,21,16,13,78,10.0,3.0,13:58:0,86.5044871385787,4.518842979384868,15000
66,66190,languedoc-roussillon,GC44D91,2018-06-18,01:15:00,100000,26,20,20,63,10.0,8.0,15:25:0,85.59946338080067,5.4057017932409765,100000
2A,2A130,languedoc-roussillon,NB26L83,2018-06-18,12:50:00,100,26,20,20,63,10.0,8.0,15:25:0,85.59946338080067,5.4057017932409765,100
13,13103,languedoc-roussillon,KD24B3,2018-06-18,13:44:00,1000,26,20,20,63,10.0,8.0,15:25:0,85.59946338080067,5.4057017932409765,1000
66,66136,languedoc-roussillon,GC44E04,2018-06-18,16:27:00,30000,26,20,20,63,10.0,8.0,15:25:0,85.59946338080067,5.4057017932409765,30000
13,13056,languedoc-roussillon,KD02K3,2018-06-18,19:23:00,500,26,20,20,63,10.0,8.0,15:25:0,85.59946338080067,5.4057017932409765,500
83,83036,languedoc-roussillon,LD40B44,2018-07-10,13:28:00,50,30,24,14,64,10.0,9.0,15:13:0,86.07228261325712,4.382047228290337,50
84,84079,languedoc-roussillon,KE20L1,2018-07-10,13:44:00,450,30,24,14,64,10.0,9.0,15:13:0,86.07228261325712,4.382047228290337,450
13,13071,languedoc-roussillon,KD42A3,2018-07-10,15:30:00,40,30,24,14,64,10.0,9.0,15:13:0,86.07228261325712,4.382047228290337,40
34,34213,languedoc-roussillon,HD02E63,2018-07-10,16:31:00,113330,30,24,14,64,10.0,9.0,15:13:0,86.07228261325712,4.382047228290337,113330
11,11398,languedoc-roussillon,GC46E43,2018-07-10,17:39:00,603894,30,24,14,64,10.0,9.0,15:13:0,86.07228261325712,4.382047228290337,603894
66,66050,languedoc-roussillon,GC44F53,2018-07-11,10:27:00,20000,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,20000
13,13077,languedoc-roussillon,KD02H4,2018-07-11,11:00:00,13100,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,13100
11,11262,languedoc-roussillon,GC48G84,2018-07-11,11:12:00,168200,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,168200
13,13073,languedoc-roussillon,KD62B2,2018-07-11,11:42:00,16000,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,16000
66,66190,languedoc-roussillon,GC46E04,2018-07-11,13:20:00,55000,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,55000
2A,2A094,languedoc-roussillon,NB66A93,2018-07-11,13:40:00,20,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,20
13,13103,languedoc-roussillon,KD24C6,2018-07-11,14:34:00,8000,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,8000
30,30344,languedoc-roussillon,HD46G1,2018-07-11,16:02:00,1,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,1
34,34032,languedoc-roussillon,GD60F52,2018-07-11,16:06:00,90429,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,90429
13,13038,languedoc-roussillon,HD86G0,2018-07-11,16:17:00,100,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,100
2A,2A247,languedoc-roussillon,NB64L24,2018-07-11,21:29:00,50,29,23,14,60,10.0,5.0,15:12:0,86.5910107682214,4.828530181564234,50
06,06142,languedoc-roussillon,MD08D3,2018-08-04,09:28:00,100,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,100
34,34175,languedoc-roussillon,GD84A21,2018-08-04,12:46:00,130,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,130
04,04149,languedoc-roussillon,KD88C9,2018-08-04,13:15:00,7500,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,7500
34,34232,languedoc-roussillon,GD42G63,2018-08-04,15:18:00,50420,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,50420
26,26243,languedoc-roussillon,KE04H6,2018-08-04,16:09:00,80,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,80
30,30089,languedoc-roussillon,HD86A7,2018-08-04,16:44:00,20000,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,20000
30,30042,languedoc-roussillon,HD28K6,2018-08-04,17:06:00,100023,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,100023
13,13088,languedoc-roussillon,KD22H1,2018-08-04,17:17:00,330,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,330
2A,2A271,languedoc-roussillon,NB28L33,2018-08-04,17:45:00,10,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,10
13,13056,languedoc-roussillon,KD02L4,2018-08-04,18:14:00,1300,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,1300
84,84037,languedoc-roussillon,HD88L8,2018-08-04,18:46:00,35000,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,35000
66,66012,languedoc-roussillon,GC24L22,2018-08-04,19:46:00,35100,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,35100
66,66136,languedoc-roussillon,GC44C01,2018-08-04,20:42:00,5000,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,5000
66,66172,languedoc-roussillon,GC44A35,2018-08-04,22:09:00,5000,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,5000
66,66088,languedoc-roussillon,GC22C95,2018-08-04,23:31:00,10000,33,28,12,66,10.0,19.0,14:27:0,86.29139324784795,4.129829548814947,10000
34,34158,languedoc-roussillon,GD20H85,2018-08-05,10:06:00,1230,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,1230
34,34165,languedoc-roussillon,HD02C72,2018-08-05,15:05:00,153404,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,153404
11,11043,languedoc-roussillon,GD00F11,2018-08-05,15:53:00,1000,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,1000
83,83121,languedoc-roussillon,LD04F22,2018-08-05,17:00:00,2,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,2
13,13038,languedoc-roussillon,HD86F0,2018-08-05,17:00:00,100,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,100
83,83151,languedoc-roussillon,LD02E65,2018-08-05,17:25:00,500,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,500
2B,2B153,languedoc-roussillon,NC22H23,2018-08-05,17:33:00,1,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,1
30,30189,languedoc-roussillon,HD66A7,2018-08-05,17:49:00,3000,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,3000
30,30085,languedoc-roussillon,HD68F2,2018-08-05,18:14:00,1,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,1
66,66164,languedoc-roussillon,GC44C51,2018-08-05,19:08:00,10000,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,10000
30,30334,languedoc-roussillon,HD68C5,2018-08-05,19:13:00,1,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,1
30,30141,languedoc-roussillon,HE80C1,2018-08-05,19:58:00,1,33,28,13,58,10.0,9.0,14:24:0,87.69275345656555,5.57343629307346,1
